Season,Game,Month,Days Rest,Age,Team,Home(0)/Away(1),Opp,Score Diff,Minutes,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,10PT BCKT,GmSc,PlusMinus,Month Mappings,Month Mappings,Team Mappings,Team Mappings
14,11,2.00,1,31,3,1,5,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,12,2.00,3,31,3,0,15,23,1.17,9,14,0.64,1,3,0.33,2,3,0.67,0,3,3,3,0,1,2,1,21,2,15.7,21,,,,
14,13,2.00,5,31,3,0,3,12,1.56,11,21,0.52,2,3,0.67,7,8,0.88,1,9,10,13,3,0,3,0,31,3,32.8,17,,,,
14,14,2.00,2,31,3,0,27,38,1.21,6,13,0.46,2,5,0.4,5,5,1,0,5,5,11,1,0,4,1,19,1,18.1,33,,,,
14,15,2.00,2,31,3,1,10,4,1.73,9,19,0.47,1,4,0.25,7,9,0.78,2,8,10,13,1,0,5,0,26,2,24.4,2,,,,
14,16,2.00,2,31,3,1,26,-17,1.37,8,16,0.5,3,8,0.38,3,7,0.43,0,4,4,4,0,0,7,3,22,2,8.2,-12,,,,
14,17,3.00,2,31,3,0,11,-19,1.4,5,14,0.36,0,2,0,6,11,0.55,1,4,5,5,2,0,5,2,16,1,7.8,-20,,,,
14,18,3.00,1,31,3,1,19,-6,1.86,13,22,0.59,1,3,0.33,0,0,0,0,5,5,13,0,0,8,2,27,2,18.6,-2,,,,
14,19,3.00,3,31,3,1,17,4,1.75,12,26,0.46,2,7,0.29,8,9,0.89,3,5,8,7,2,0,1,2,34,3,28.9,9,,,,
14,20,3.00,2,31,3,1,7,32,1.35,7,10,0.7,1,2,0.5,10,14,0.71,2,4,6,7,1,2,4,2,25,2,24.3,32,,,,
14,21,3.00,2,31,3,0,8,30,1.55,12,22,0.55,1,3,0.33,2,4,0.5,2,6,8,8,3,0,3,2,27,2,23.6,22,,,,
14,22,3.00,1,31,3,0,35,11,1.77,17,24,0.71,5,10,0.5,5,9,0.56,1,8,9,10,3,1,5,3,44,4,40,-1,,,,
14,23,3.00,3,31,3,0,16,17,1.52,9,17,0.53,0,4,0,5,8,0.63,1,5,6,8,3,0,6,1,23,2,17.9,9,,,,
14,24,3.00,1,31,3,1,16,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,25,3.00,4,31,3,0,22,11,1.62,9,18,0.5,2,5,0.4,6,11,0.55,1,6,7,9,2,2,2,1,26,2,24.8,17,,,,
14,26,3.00,3,31,3,1,26,6,1.98,12,25,0.48,5,9,0.56,5,6,0.83,3,9,12,7,1,1,2,2,34,3,29.5,8,,,,
14,27,3.00,1,31,3,0,26,11,1.43,12,24,0.5,4,7,0.57,1,1,1,1,8,9,6,0,0,2,0,29,2,22.3,26,,,,
14,28,3.00,2,31,3,0,33,20,1.14,7,16,0.44,0,3,0,5,6,0.83,1,3,4,6,3,0,1,0,19,1,18,32,,,,
14,29,3.00,2,31,3,0,24,1,1.67,12,22,0.55,4,8,0.5,3,7,0.43,5,8,13,4,2,1,5,2,31,3,24.4,4,,,,
14,30,3.00,1,31,3,1,15,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,31,3.00,4,32,3,0,9,6,1.82,9,18,0.5,2,6,0.33,3,7,0.43,2,6,8,11,1,3,8,2,23,2,17.6,1,,,,
14,32,3.00,2,32,3,1,35,12,1.49,12,25,0.48,4,8,0.5,4,6,0.67,2,4,6,9,1,0,1,1,32,3,27,17,,,,
14,33,4.00,2,32,3,0,34,8,1.62,9,21,0.43,0,4,0,8,10,0.8,2,5,7,6,2,1,4,1,26,2,19.5,-4,,,,
14,34,4.00,2,32,3,0,19,-12,1.54,12,21,0.57,1,2,0.5,6,9,0.67,2,6,8,7,1,0,5,2,31,3,23.2,-13,,,,
14,35,4.00,2,32,3,1,33,8,1.47,14,20,0.7,0,1,0,8,10,0.8,0,9,9,6,3,0,5,2,36,3,30.9,20,,,,
14,36,4.00,2,32,3,1,2,4,1.65,11,17,0.65,2,4,0.5,4,6,0.67,3,5,8,4,1,0,7,3,28,2,18.9,-2,,,,
14,37,4.00,2,32,3,1,25,-8,1.54,10,20,0.5,3,6,0.5,6,7,0.86,1,5,6,5,4,0,4,0,29,2,24.3,-8,,,,
14,38,4.00,1,32,3,1,3,-16,1.27,5,12,0.42,2,5,0.4,8,9,0.89,1,10,11,4,1,1,5,1,20,2,16,-7,,,,
14,39,4.00,2,32,3,1,1,12,1.74,6,12,0.5,1,4,0.25,3,3,1,0,2,2,15,1,1,5,2,16,1,17,16,,,,
14,40,4.00,3,32,3,1,24,-35,1.46,6,18,0.33,1,4,0.25,7,10,0.7,2,6,8,2,1,0,6,1,20,2,7.8,-32,,,,
14,41,4.00,3,32,3,0,2,15,1.63,8,12,0.67,0,2,0,5,8,0.63,0,9,9,15,1,2,4,2,21,2,25.4,14,,,,
14,42,4.00,2,32,3,0,28,-3,1.89,11,16,0.69,2,5,0.4,5,7,0.71,0,6,6,7,2,0,7,5,29,2,21.1,-16,,,,
14,43,4.00,2,32,3,1,34,-2,1.82,11,21,0.52,1,4,0.25,3,4,0.75,2,8,10,12,2,0,6,2,26,2,22.7,-11,,,,
14,44,4.00,2,32,3,0,1,-4,1.87,8,15,0.53,0,3,0,8,11,0.73,4,9,13,11,2,1,5,3,24,2,25.2,-1,,,,
14,45,4.00,2,32,3,0,33,8,1.43,13,18,0.72,1,3,0.33,4,7,0.57,0,5,5,11,0,0,5,1,31,3,26.2,22,,,,
14,46,4.00,2,32,3,0,31,16,1.53,9,18,0.5,0,2,0,7,10,0.7,1,13,14,8,1,0,2,1,25,2,23.6,10,,,,
14,47,4.00,1,32,3,1,27,-7,1.55,9,19,0.47,1,6,0.17,4,8,0.5,0,9,9,9,2,0,5,0,23,2,17.7,-8,,,,
14,48,5.00,2,32,3,0,12,28,1.44,11,14,0.79,1,2,0.5,4,7,0.57,0,8,8,12,2,1,2,1,27,2,31.5,16,,,,
14,49,5.00,3,32,3,1,7,7,1.65,12,20,0.6,4,8,0.5,4,5,0.8,0,5,5,10,0,0,5,1,32,3,25.5,11,,,,
14,50,5.00,2,32,3,1,6,5,1.75,12,18,0.67,6,8,0.75,2,5,0.4,0,7,7,17,2,2,6,6,32,3,32,0,,,,
14,51,5.00,2,32,3,1,5,15,1.59,9,16,0.56,1,2,0.5,6,8,0.75,1,5,6,9,1,1,4,2,25,2,22,8,,,,
14,52,5.00,1,32,3,1,31,-9,1.7,8,19,0.42,1,4,0.25,1,3,0.33,1,4,5,7,2,2,3,1,18,1,13.9,-4,,,,
14,53,5.00,2,32,3,0,4,16,1.38,11,16,0.69,1,1,1,4,4,1,0,5,5,12,2,0,6,1,27,2,25.7,26,,,,
14,54,5.00,3,32,3,1,12,8,1.65,10,14,0.71,2,3,0.67,3,6,0.5,1,7,8,14,0,0,6,3,25,2,23.4,11,,,,
14,55,5.00,1,32,3,0,5,9,1.36,12,17,0.71,4,5,0.8,3,4,0.75,0,5,5,4,1,0,4,2,31,3,24,9,,,,
14,56,5.00,8,32,3,0,7,15,1.55,7,11,0.64,0,2,0,4,6,0.67,0,13,13,15,0,3,6,1,18,1,22.4,10,,,,
14,57,5.00,2,32,3,0,19,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,58,5.00,4,32,3,0,26,7,1.55,8,12,0.67,1,2,0.5,7,9,0.78,0,10,10,6,0,0,3,1,24,2,21.8,8,,,,
14,59,6.00,2,32,3,1,9,-4,1.67,10,21,0.48,3,6,0.5,5,8,0.63,5,8,13,10,1,1,4,3,28,2,25.5,-3,,,,
14,60,6.00,2,32,3,1,13,5,1.63,14,27,0.52,6,10,0.6,4,8,0.5,1,12,13,8,0,0,2,4,38,3,29.4,5,,,,
14,61,6.00,1,32,3,1,8,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,62,6.00,3,32,3,0,8,-8,1.61,11,22,0.5,2,5,0.4,6,10,0.6,3,14,17,6,1,1,3,2,30,3,25.8,14,,,,
14,63,6.00,3,32,3,1,15,-5,1.63,12,22,0.55,0,6,0,5,8,0.63,4,10,14,10,1,0,3,1,29,2,27.6,18,,,,
14,64,6.00,2,32,3,1,20,12,1.57,8,14,0.57,2,5,0.4,6,10,0.6,0,12,12,12,0,1,4,3,24,2,23.3,12,,,,
14,65,6.00,1,32,3,1,18,-5,1.67,12,20,0.6,4,11,0.36,2,3,0.67,0,7,7,5,2,0,8,2,30,3,19.2,-9,,,,
14,66,6.00,2,32,3,0,15,32,1.18,6,12,0.5,0,2,0,4,5,0.8,0,11,11,12,0,0,2,0,16,1,19.3,22,,,,
14,67,6.00,2,32,3,0,25,8,1.59,13,20,0.65,2,5,0.4,5,10,0.5,0,10,10,6,2,1,6,0,33,3,26.1,14,,,,
14,68,6.00,2,32,3,1,11,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,69,6.00,3,32,3,1,22,5,1.58,13,22,0.59,3,8,0.38,5,8,0.63,0,6,6,7,1,0,3,2,34,3,26.5,12,,,,
14,70,6.00,3,32,3,1,4,-13,1.42,8,12,0.67,0,2,0,2,4,0.5,2,4,6,5,0,0,4,1,18,1,13.7,-30,,,,
14,71,6.00,2,32,3,1,35,7,1.66,9,14,0.64,0,1,0,14,16,0.88,0,9,9,11,1,2,4,2,32,3,33,1,,,,
14,72,6.00,1,32,3,0,6,-12,1.69,10,21,0.48,0,4,0,4,6,0.67,3,8,11,8,0,1,3,2,24,2,19.5,-11,,,,
14,73,6.00,2,32,3,1,28,-29,1.23,7,17,0.41,0,3,0,3,6,0.5,3,5,8,8,0,0,2,3,17,1,12.7,-13,,,,
14,74,6.00,3,32,3,1,19,-6,1.63,11,20,0.55,1,7,0.14,3,7,0.43,1,9,10,8,1,1,4,0,26,2,21.5,-3,,,,
14,75,6.00,1,32,3,0,10,17,1.25,14,22,0.64,3,7,0.43,3,6,0.5,2,7,9,6,0,0,2,2,34,3,27.9,31,,,,
14,76,7.00,2,32,3,0,5,5,2.15,16,29,0.55,3,10,0.3,6,12,0.5,4,10,14,11,2,1,1,4,41,4,38.3,-1,,,,
14,77,7.00,2,32,3,0,20,20,1.55,7,14,0.5,0,3,0,4,6,0.67,1,10,11,11,2,1,6,2,18,1,17.5,17,,,,
14,78,7.00,1,32,3,1,9,23,1.61,14,22,0.64,1,4,0.25,7,7,1,2,8,10,6,1,2,3,3,36,3,32.4,32,,,,
14,79,7.00,2,32,3,0,13,-14,1.73,12,15,0.8,1,2,0.5,2,6,0.33,1,7,8,7,2,0,5,0,27,2,24.4,-15,,,,
14,80,7.00,2,32,3,1,13,-1,1.95,11,21,0.52,1,3,0.33,9,10,0.9,3,13,16,10,1,0,3,6,32,3,29.9,2,,,,
14,81,7.00,1,32,3,1,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
14,82,7.00,3,32,3,0,17,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
15,1,1.00,7,32,3,0,9,3,1.72,12,19,0.63,1,5,0.2,4,4,1,1,15,16,9,0,2,4,3,29,2,28.2,0,,,,
15,2,1.00,3,32,3,1,26,19,1.56,10,16,0.63,2,4,0.5,2,2,1,1,4,5,8,1,1,5,2,24,2,20.2,13,,,,
15,3,1.00,1,32,3,0,20,-21,1.3,8,15,0.53,1,3,0.33,5,6,0.83,0,4,4,2,1,1,1,0,22,2,17.6,-31,,,,
15,4,1.00,3,32,3,0,19,7,1.55,13,20,0.65,4,6,0.67,4,5,0.8,0,2,2,13,3,0,2,1,34,3,35.1,7,,,,
15,5,1.00,1,32,3,1,33,-5,1.72,12,20,0.6,1,2,0.5,4,8,0.5,1,9,10,13,0,4,8,1,29,2,25.1,-2,,,,
15,6,1.00,3,32,3,1,34,-22,1.28,6,11,0.55,1,3,0.33,5,6,0.83,0,3,3,8,0,0,4,3,18,1,13.6,-10,,,,
15,7,1.00,1,32,3,0,7,-19,1.64,7,15,0.47,1,4,0.25,1,1,1,1,9,10,7,2,0,4,2,16,1,13.8,-17,,,,
15,8,2.00,3,32,3,0,5,-17,1.56,14,22,0.64,1,5,0.2,4,5,0.8,1,5,6,11,2,1,8,1,33,3,27,-12,,,,
15,9,2.00,2,32,3,1,6,8,1.78,23,34,0.68,2,4,0.5,9,9,1,5,6,11,7,3,2,3,2,57,5,53.2,6,,,,
15,10,2.00,2,32,3,0,13,-2,1.69,10,17,0.59,0,3,0,6,6,1,2,3,5,13,1,2,6,4,26,2,24.3,-4,,,,
15,11,2.00,2,32,3,0,26,5,1.53,10,20,0.5,2,4,0.5,8,10,0.8,1,7,8,9,3,0,1,1,30,3,29.9,6,,,,
15,12,2.00,2,32,3,1,18,-4,1.67,15,24,0.63,1,4,0.25,2,3,0.67,0,4,4,7,1,1,8,4,33,3,20,5,,,,
15,13,2.00,2,32,3,1,27,7,1.74,6,14,0.43,1,3,0.33,6,8,0.75,1,10,11,4,0,1,6,3,19,1,10.8,5,,,,
15,14,2.00,2,32,3,1,7,3,1.51,7,14,0.5,2,4,0.5,7,10,0.7,3,6,9,12,0,3,5,1,23,2,23.8,2,,,,
15,15,2.00,2,32,3,1,35,8,1.53,12,24,0.5,4,7,0.57,3,3,1,2,4,6,8,2,1,3,4,31,3,25.3,1,,,,
15,16,2.00,2,32,3,0,11,5,1.92,17,26,0.65,4,9,0.44,1,5,0.2,1,13,14,6,0,0,6,0,39,3,28.8,1,,,,
15,17,2.00,3,32,3,1,15,28,1.14,7,14,0.5,3,5,0.6,1,1,1,0,2,2,8,1,1,0,2,18,1,18.1,21,,,,
15,18,2.00,2,32,3,0,33,10,1.39,11,17,0.65,4,7,0.57,7,9,0.78,1,5,6,5,2,0,3,2,33,3,28.6,20,,,,
15,19,2.00,2,32,3,0,35,1,1.65,10,20,0.5,3,8,0.38,4,7,0.57,1,15,16,13,0,3,3,2,27,2,28.4,-2,,,,
15,20,2.00,3,32,3,1,10,22,1.29,12,23,0.52,3,7,0.43,3,4,0.75,3,11,14,6,0,0,3,0,30,3,24.9,1,,,,
15,21,2.00,1,32,3,0,8,11,1.18,10,16,0.63,1,3,0.33,0,1,0,2,10,12,6,5,1,2,1,21,2,25.3,26,,,,
15,22,2.00,2,32,3,1,13,7,1.57,8,11,0.73,3,6,0.5,5,7,0.71,1,5,6,12,2,2,3,3,24,2,28.5,10,,,,
15,23,3.00,2,32,3,0,16,5,1.63,13,22,0.59,0,3,0,8,8,1,0,2,2,12,0,1,5,1,34,3,28.1,-5,,,,
15,24,3.00,2,32,3,1,19,22,1.43,9,15,0.6,2,4,0.5,3,4,0.75,0,7,7,6,2,0,2,1,23,2,21.6,27,,,,
15,25,3.00,2,32,3,0,1,6,1.71,12,18,0.67,5,8,0.63,3,6,0.5,2,9,11,9,3,2,7,0,32,3,30.8,2,,,,
15,26,3.00,2,32,3,1,5,-4,1.64,12,22,0.55,1,5,0.2,4,5,0.8,2,8,10,8,1,2,3,1,29,2,26.4,3,,,,
15,27,3.00,1,32,3,0,10,7,1.61,9,23,0.39,2,6,0.33,10,12,0.83,3,10,13,13,3,0,6,1,30,3,27.5,-3,,,,
15,28,3.00,3,32,3,0,13,9,1.46,11,13,0.85,2,3,0.67,1,2,0.5,0,7,7,17,2,0,2,4,25,2,32.3,19,,,,
15,29,3.00,2,32,3,0,22,9,1.61,8,18,0.44,1,6,0.17,8,12,0.67,1,11,12,12,2,2,5,0,25,2,24.8,14,,,,
15,30,3.00,2,32,3,0,25,9,1.53,9,15,0.6,1,4,0.25,10,10,1,0,11,11,10,1,0,5,2,29,2,27.6,0,,,,
15,31,3.00,1,32,3,1,6,7,1.72,8,23,0.35,2,7,0.29,2,3,0.67,2,9,11,15,0,1,6,4,20,2,14.4,4,,,,
15,32,3.00,2,32,3,1,26,-3,1.43,14,22,0.64,6,11,0.55,5,5,1,0,1,1,7,3,2,7,1,39,3,31.4,-7,,,,
15,33,3.00,2,32,3,0,19,3,1.63,12,23,0.52,2,5,0.4,8,8,1,1,5,6,9,3,0,4,1,34,3,29.8,5,,,,
15,34,3.00,4,32,3,1,24,-7,1.67,7,18,0.39,2,7,0.29,4,7,0.57,1,5,6,6,0,0,7,2,20,2,7.6,-1,,,,
15,35,3.00,2,32,3,1,1,-14,1.57,6,17,0.35,0,2,0,4,5,0.8,2,8,10,14,5,0,4,2,16,1,19.9,-11,,,,
15,36,3.00,3,33,3,1,25,-3,1.56,12,22,0.55,1,7,0.14,4,5,0.8,1,7,8,6,2,1,6,1,29,2,21.3,-5,,,,
15,37,4.00,3,33,3,0,3,17,1.41,10,17,0.59,0,2,0,4,4,1,1,5,6,8,4,1,3,2,24,2,24.8,0,,,,
15,38,4.00,1,33,3,1,9,-14,1.36,8,15,0.53,0,2,0,3,3,1,0,7,7,6,1,1,4,1,19,1,15.3,-6,,,,
15,39,4.00,3,33,3,1,20,4,1.55,12,23,0.52,4,7,0.57,5,7,0.71,3,7,10,9,6,1,3,1,33,3,34.7,15,,,,
15,40,4.00,2,33,3,1,12,-28,1.11,4,8,0.5,1,3,0.33,1,3,0.33,1,7,8,5,0,2,3,2,10,1,9.1,-39,,,,
15,41,4.00,3,33,3,1,17,-34,1.34,9,16,0.56,0,1,0,8,10,0.8,0,3,3,1,1,2,2,1,26,2,19.2,-22,,,,
15,42,4.00,1,33,3,1,5,-2,1.69,11,25,0.44,2,9,0.22,3,4,0.75,2,6,8,11,3,1,5,2,27,2,22.3,-6,,,,
15,43,4.00,3,33,3,0,24,-10,1.51,12,18,0.67,0,2,0,8,13,0.62,2,6,8,6,3,4,8,3,32,3,26.2,-14,,,,
15,44,4.00,3,33,3,0,20,1,1.45,7,16,0.44,0,4,0,2,8,0.25,1,4,5,6,1,0,6,1,16,1,5.9,-4,,,,
15,45,4.00,2,33,3,0,31,-24,1.6,8,17,0.47,0,4,0,2,4,0.5,0,3,3,7,0,1,2,2,18,1,12.2,-33,,,,
15,46,4.00,3,33,3,1,28,-12,1.58,10,23,0.44,2,6,0.33,6,10,0.6,2,7,9,7,0,1,5,0,28,2,18.4,-10,,,,
15,47,4.00,3,33,3,0,5,7,1.66,11,17,0.65,0,2,0,4,5,0.8,0,10,10,11,4,1,11,0,26,2,22.5,12,,,,
15,48,4.00,2,33,3,0,15,17,1.58,8,15,0.53,1,4,0.25,8,9,0.89,1,7,8,14,1,0,3,0,25,2,27.9,18,,,,
15,49,4.00,2,33,3,1,15,-11,1.57,9,20,0.45,2,7,0.29,1,2,0.5,0,6,6,7,0,1,4,2,21,2,12.8,-13,,,,
15,50,4.00,1,33,3,0,8,2,1.6,8,21,0.38,1,6,0.17,7,11,0.64,2,9,11,5,1,0,7,1,24,2,12.1,3,,,,
15,51,5.00,3,33,3,0,18,-32,1.31,3,10,0.3,1,2,0.5,4,4,1,1,8,9,9,2,1,2,0,11,1,15.3,-17,,,,
15,52,5.00,3,33,3,1,20,-18,1.38,10,17,0.59,2,4,0.5,3,4,0.75,1,9,10,5,1,0,6,4,25,2,17,-14,,,,
15,53,5.00,1,33,3,0,12,2,2.01,16,22,0.73,5,7,0.71,0,2,0,1,9,10,15,1,1,5,3,37,3,36.6,-1,,,,
15,54,5.00,2,33,3,1,13,16,1.7,8,20,0.4,0,3,0,6,7,0.86,2,10,12,19,0,0,3,2,22,2,24.7,12,,,,
15,55,5.00,2,33,3,1,9,22,1.16,9,20,0.45,2,5,0.4,4,7,0.57,0,8,8,10,1,1,2,1,24,2,21.1,23,,,,
15,56,5.00,2,33,3,1,31,8,1.66,14,23,0.61,3,7,0.43,6,10,0.6,0,8,8,8,0,1,5,1,37,3,28.2,-1,,,,
15,57,5.00,9,33,3,0,6,-7,1.53,13,18,0.72,1,4,0.25,5,9,0.56,1,8,9,8,2,0,4,2,32,3,28.9,-10,,,,
15,58,5.00,1,33,3,1,16,23,1.53,7,16,0.44,0,2,0,4,4,1,0,14,14,11,1,0,3,0,18,1,19.5,18,,,,
15,59,5.00,2,33,3,0,28,-16,1.67,14,25,0.56,2,5,0.4,3,4,0.75,2,11,13,9,1,0,6,3,33,3,25.5,-8,,,,
15,60,5.00,2,33,3,0,33,6,1.62,13,25,0.52,2,4,0.5,3,3,1,4,8,12,11,1,0,1,1,31,3,31.2,2,,,,
15,61,6.00,2,33,3,0,10,-11,1.63,12,24,0.5,2,6,0.33,4,6,0.67,1,8,9,8,1,0,3,2,30,3,23.1,-8,,,,
15,62,6.00,2,33,3,0,4,-9,1.77,8,19,0.42,1,4,0.25,8,11,0.73,1,9,10,15,2,0,3,2,25,2,25.8,-6,,,,
15,63,6.00,2,33,3,0,15,22,1.2,11,17,0.65,5,7,0.71,4,6,0.67,2,5,7,7,1,0,3,2,31,3,27.7,14,,,,
15,64,6.00,2,33,3,1,4,5,1.63,15,25,0.6,5,8,0.63,4,8,0.5,1,7,8,10,1,0,3,2,39,3,32.9,8,,,,
15,65,6.00,2,33,3,1,11,-14,1.62,11,20,0.55,3,7,0.43,0,2,0,0,10,10,6,2,3,5,2,25,2,20.1,-16,,,,
15,66,6.00,2,33,3,1,22,-14,1.31,9,20,0.45,2,8,0.25,4,5,0.8,2,8,10,7,1,1,2,0,24,2,21.6,-13,,,,
15,67,6.00,2,33,3,1,2,22,1.38,7,14,0.5,1,2,0.5,13,15,0.87,0,12,12,11,3,2,5,2,28,2,30.1,23,,,,
15,68,6.00,2,33,3,1,3,-8,1.71,15,25,0.6,1,4,0.25,4,9,0.44,0,14,14,6,2,3,6,4,35,3,26.4,-3,,,,
15,69,6.00,2,33,3,1,19,5,1.66,15,26,0.58,2,8,0.25,1,4,0.25,1,12,13,12,1,2,6,3,33,3,27.5,-4,,,,
15,70,6.00,2,33,3,0,26,7,1.67,16,29,0.55,3,7,0.43,5,8,0.63,5,7,12,10,2,1,6,2,40,4,33.4,4,,,,
15,71,6.00,2,33,3,0,17,3,1.64,11,19,0.58,1,3,0.33,12,14,0.86,1,6,7,17,1,0,0,2,35,3,39.9,12,,,,
15,72,6.00,2,33,3,0,2,25,1.22,11,16,0.69,1,4,0.25,4,6,0.67,0,6,6,9,1,1,4,3,27,2,24,11,,,,
15,73,6.00,2,33,3,1,33,7,1.59,14,19,0.74,1,4,0.25,8,10,0.8,2,8,10,8,1,0,2,3,37,3,35.7,11,,,,
15,74,6.00,2,33,3,1,8,-19,1.58,7,18,0.39,0,4,0,4,5,0.8,1,5,6,7,0,0,6,1,18,1,8.5,-19,,,,
15,75,6.00,1,33,3,1,35,13,1.54,14,26,0.54,4,8,0.5,9,11,0.82,2,8,10,8,1,0,4,1,41,4,33.6,21,,,,
15,76,6.00,2,33,3,0,34,5,1.74,12,24,0.5,0,4,0,3,3,1,1,8,9,11,1,0,1,0,27,2,25.8,16,,,,
15,77,7.00,2,33,3,0,27,11,1.61,5,21,0.24,2,3,0.67,4,4,1,3,10,13,12,0,0,2,1,16,1,14.4,7,,,,
15,78,7.00,2,33,3,0,17,6,1.55,8,14,0.57,3,6,0.5,8,11,0.73,0,10,10,6,0,0,5,2,27,2,20.6,12,,,,
15,79,7.00,2,33,3,0,6,4,1.62,12,20,0.6,2,7,0.29,7,10,0.7,2,7,9,14,0,0,6,2,33,3,29.1,13,,,,
15,80,7.00,1,33,3,1,10,-2,1.67,17,29,0.59,4,8,0.5,6,11,0.55,1,10,11,11,2,1,8,0,44,4,34.6,7,,,,
15,81,7.00,3,33,3,1,7,14,1.61,7,16,0.44,3,6,0.5,9,10,0.9,0,6,6,11,1,0,4,2,26,2,22.9,14,,,,
15,82,7.00,2,33,3,0,7,-12,0.44,4,9,0.44,0,2,0,2,3,0.67,1,4,5,2,1,0,3,0,10,1,6.2,5,,,,
16,1,1.00,7,33,4,1,3,-9,1.56,9,16,0.56,0,4,0,8,9,0.89,2,10,12,6,1,0,6,3,26,2,20.4,-4,,,,
16,2,1.00,2,33,4,0,18,-9,1.62,9,22,0.41,1,7,0.14,5,7,0.71,0,5,5,5,2,1,1,0,24,2,18.1,-13,,,,
16,3,1.00,2,33,4,0,28,-1,1.79,11,25,0.44,2,8,0.25,8,11,0.73,2,6,8,14,1,1,5,2,32,3,26.6,-5,,,,
16,4,1.00,2,33,4,1,2,18,1.17,7,16,0.44,1,5,0.2,4,4,1,0,7,7,10,3,0,0,1,19,1,22.3,19,,,,
16,5,1.00,1,33,4,0,4,7,1.44,10,17,0.59,1,5,0.2,7,10,0.7,0,11,11,11,3,0,2,3,28,2,29.7,13,,,,
16,6,1.00,2,33,4,1,28,-4,1.43,13,21,0.62,2,6,0.33,7,8,0.88,1,10,11,4,2,0,4,3,35,3,28.4,-1,,,,
16,7,1.00,2,33,4,1,12,-4,1.51,11,23,0.48,3,6,0.5,4,5,0.8,3,7,10,8,2,2,5,2,29,2,24.3,-6,,,,
16,8,1.00,2,33,4,0,27,1,1.61,11,19,0.58,2,3,0.67,5,7,0.71,0,5,5,6,3,0,3,3,29,2,23.8,5,,,,
16,9,2.00,3,33,4,1,3,4,1.31,9,20,0.45,1,5,0.2,9,11,0.82,0,5,5,7,0,2,3,1,28,2,21.2,-22,,,,
16,10,2.00,1,33,4,0,17,-14,1.18,6,12,0.5,2,3,0.67,4,7,0.57,0,2,2,6,0,1,3,3,18,1,12.1,-16,,,,
16,11,2.00,3,33,4,0,12,4,1.61,10,21,0.48,3,9,0.33,1,2,0.5,1,10,11,9,0,2,3,1,24,2,20.9,3,,,,
16,12,2.00,3,33,4,1,1,15,1.3,10,18,0.56,3,6,0.5,2,3,0.67,1,6,7,2,1,0,3,2,25,2,17.1,2,,,,
16,13,2.00,1,33,4,0,13,1,1.43,10,20,0.5,3,9,0.33,3,7,0.43,3,4,7,4,2,0,4,1,26,2,18.1,22,,,,
16,14,2.00,3,33,4,0,3,9,1.5,13,19,0.68,5,6,0.83,13,15,0.87,2,8,10,9,1,3,4,0,44,4,44.3,4,,,,
16,15,2.00,3,33,4,1,20,-13,1.08,8,19,0.42,3,6,0.5,3,4,0.75,0,4,4,7,0,1,3,0,22,2,15.3,-11,,,,
16,16,2.00,1,33,4,1,8,16,1.6,19,31,0.61,6,8,0.75,7,10,0.7,1,7,8,3,2,1,2,3,51,5,40.1,20,,,,
16,17,2.00,3,33,4,1,32,4,1.48,11,20,0.55,2,6,0.33,8,12,0.67,2,12,14,7,0,1,4,3,32,3,26.2,9,,,,
16,18,2.00,2,33,4,0,25,7,1.46,8,17,0.47,2,5,0.4,4,6,0.67,1,9,10,7,2,1,5,1,22,2,18.1,13,,,,
16,19,2.00,2,33,4,0,20,-4,1.69,8,14,0.57,2,7,0.29,6,11,0.55,0,4,4,7,0,1,6,4,24,2,14.6,-14,,,,
16,20,2.00,2,33,4,1,4,-32,1.25,5,15,0.33,0,4,0,4,6,0.67,0,7,7,2,2,2,4,0,14,1,7.6,-23,,,,
16,21,2.00,2,33,4,0,5,8,1.59,15,27,0.56,2,7,0.29,6,10,0.6,1,8,9,7,2,0,4,2,38,3,28.7,19,,,,
16,22,2.00,1,33,4,0,27,11,1.3,12,21,0.57,2,4,0.5,2,4,0.5,2,3,5,4,0,1,4,3,28,2,17.9,10,,,,
16,23,3.00,2,33,4,0,2,24,1.29,9,17,0.53,1,5,0.2,3,4,0.75,0,6,6,8,0,1,5,0,22,2,16.4,12,,,,
16,24,3.00,3,33,4,0,28,8,1.65,15,24,0.63,3,7,0.43,9,13,0.69,0,5,5,6,2,0,2,1,42,4,34.9,19,,,,
